region,atcl_no,atcl_url,atcl_price,atcl_cost,atcl_description,atcl_location
마포구,2510385640,https://fin.land.naver.com/articles/2510385640,"8,000",0원,"- 3 계단 아래 반지층으로 1층 느낌의 주택

- 도배/장판/도색 완료하여 깨끗함.

- 방 2, 거실, 욕식, 베란다

- 애완동물 가능

- 전세자금 대출 불가",https://m.land.naver.com/near/article/2510385640
마포구,2510217580,https://fin.land.naver.com/articles/2510217580,"7,600",6만원,"━━━━━━━━━ &lt;매물 정보 &gt;━━━━━━━━

※ 풀옵션, 시원한 뷰, 채광굿

※ 융자X, 전입O, 대출가능, 보증보험O

※ 쾌적하고 안전한 주거환경, 남향 채광


━━━━━━━&lt; 찾아 오시는 길 &gt;━━━━━━━━

마포구 서교동 344-6 칼리오페빌딩 , 1F 홍대부동산

━━━━━━━━━━━━━━━━━━━━━━━


① 마포구 홍대 전문 부동산입니다.

② 원하시는 조건에 맞게 계약할 수 있도록 조율에 최선을 다하겠습니다.

③ 실 매물, 실 사진만 제공드리고 믿음과 신뢰를 바탕으로 정직을 약속드리며
고객의 눈높이에 맞춰 성심성의껏 안내드리겠습니다.",https://m.land.naver.com/near/article/2510217580
마포구,2511825495,https://fin.land.naver.com/articles/2511825495,2억,,,https://m.land.naver.com/near/article/2511825495
마포구,2511517659,https://fin.land.naver.com/articles/2511517659,"7,600",6만원,"*상수역 도보 6분
*깔끔한 풀옵션 원룸
*에어컨, 냉장고, 세탁기 등등
*실평수 약4평
*전세 7600만원
*관리비 6만원(인터넷,tv포함)/ 전기 가스등 별도
*입주 협의
*LH 가능.

궁금하신 사항은 전화주시면 친절히 안내해 드리겠습니다.",https://m.land.naver.com/near/article/2511517659
마포구,2511456838,https://fin.land.naver.com/articles/2511456838,"2억 4,000",,"12평내외 3룸 3층
베란다유
한강근처 조용한 3층
초역세권 합정역 5분내외 거리",https://m.land.naver.com/near/article/2511456838
마포구,2510833163,https://fin.land.naver.com/articles/2510833163,"7,600",6만원,"✔ 실4평의 아담한 사이즈 원룸

✔ 빠른입주 가능

✔ 모든대출, 보증보험 가능

✔ 옵션: 냉장고,에어컨,세탁기,가스렌지

✔ 관리비에 TV,인터넷 비용 포함

✔ 위반건축물 X

✔ 상수역 도보 5분",https://m.land.naver.com/near/article/2510833163
마포구,2511023431,https://fin.land.naver.com/articles/2511023431,"2억 2,000",,"■ 임대내역	
   - 임대가격: 보증금 2억2천만	
   - 임대층수: 2층	
   - 임대면적: 16평(공부상) - 방2개	
	* 전용면적은 실측시 차이가 날수 있습니다.
======================================	
■ 매물설명	
  ▶상수역 도보 5분, 주택가 위치
  ▶룸2개, 집 깔끔합니다(3년전 올수리)	
  ▶한강공원이 가깝게 있어 생활하기 좋음.	
  ▶전세자금대출, 보증보험 가능	
  ※.반전세 가능 (보증금 1억5천만/월세 50만)
======================================	
* 매물에 대한 상세한 내용은 전화 주시면 성실하게 상담해 드리겠습니다.	
* 허위광고, 과대광고 없는 정직한 안내를 약속드립니다.	
* 최적의 매물로 입주시까지 책임지고 함께 하겠습니다.	
* 이외에도 다양한 매물 보유하고있으니 문의주세요~",https://m.land.naver.com/near/article/2511023431
마포구,2509211918,https://fin.land.naver.com/articles/2509211918,"1억 7,700",,"▶2·6호선 합정역 도보 8분 이내
▶마을버스 정류장 인접
▶대로변 인접 진출입 용이

▶망원한강공원·양화진공원 도보 이동가
▶주택밀집지역 유해시설 없음
▶합정역 역세권 골목상권 예쁜 카페·음식점 다수

▶옵션 냉장고·세탁기·에어컨·인덕션레인지·신발장
▶특올수리 깔끔 컨디션 좋음
▶지층이지만 창이 지상으로 트여 있어 채광 좋음
▶전용 35.28 방2 화1 투룸형 구조
▶인근 주차시설 지원 가능 합니다

▶입주일 협의 가능",https://m.land.naver.com/near/article/2509211918
마포구,2509292815,https://fin.land.naver.com/articles/2509292815,"2억 2,000",0원,"★ 합정부동산입니다 ★

▶한강공원과 새빛문화숲이 가까워 저녁에 산책하기 좋은 전세입니다. 

ㅇ 모든 전세 대출, 보증보험가능한 안전한 전세
    
-전세 2억 2천만원

-방3 구조(미닫이방 포함)

-이사 하시가능",https://m.land.naver.com/near/article/2509292815
마포구,2510736222,https://fin.land.naver.com/articles/2510736222,"7,600",0원,,https://m.land.naver.com/near/article/2510736222
마포구,2510759113,https://fin.land.naver.com/articles/2510759113,"9,000",,"방1개 1층에 가까운반지하 햇볕 잘들어옴 개단3-4개 
6평 원룸 
반려불가 주차 불가
 옵션없음",https://m.land.naver.com/near/article/2510759113
마포구,2510594364,https://fin.land.naver.com/articles/2510594364,3억,3만원,,https://m.land.naver.com/near/article/2510594364
마포구,2510441943,https://fin.land.naver.com/articles/2510441943,3억,3만원,,https://m.land.naver.com/near/article/2510441943
마포구,2510309516,https://fin.land.naver.com/articles/2510309516,"7,600",6만원,"상가/사무실/빌딩 전문 합수복덕방 입니다. 

참되고 성실한 마음으로 모시겠습니다 

                    ◆매물특징◆

*위치:상수역4번 출구 250m(도보3분)

*면적:전용12.88㎡(공부상)

*위치 전용대비 가성비 좋은 오픈형 원룸

*풀옵션:세탁기,냉장고,에어콘,인덕션,붙박이장

*구조:오픈형

*입주일:빠를수록 좋음

*전입가능,대출가능,보증보험 ㅇ


                          ◆매물정보◆

{보증금}7600만원

{관리비} 6만원

{층수} 4층/5층



          ♥합수복덕방공인중개사사무소의 약속 ♥

*성심 성의것 최선을 다하여 모시겠습니다.",https://m.land.naver.com/near/article/2510309516
마포구,2510343839,https://fin.land.naver.com/articles/2510343839,"1억 5,000",0원,"샤시 교체 완료, 옵션 필요 시 제공
전용 면적이 넓고 내부 상태 좋은 빌라입니다.

** 매물 설명 ** 

 - 전세가 : 1억 7000만원

 - 전용 면적 : 13.3평 (방3, 거실 겸 주방, 화장실, 베란다)
   → 보통 빌라 보다 3평 더 큼

 - 겨울에 따뜻하고 여름에 시원한 집
   (샤시/도배/장판 교체 완료, 채광 굿) 

 - 층수 : 반지층(4 계단 아래)

 - 옵션 : 필요 시 지원해 드림

 - 각종 전세대출 및 보증보험 가능

 - 애완동물 가능

 - 주차장은 없으나 근처에 주차할 곳 많음.

** 매물 특징 **

 - 반지층이지만 채광이 좋고 4 계단 아래라서 습하거나 하는 느낌이 없이 뽀송함.

 - 앞이 트여 있어서 겨울에도 채광이 좋음.

 - 합정역 도보 10분 거리, 한강공원이나 발전소 공원까지 도보 5분

 - 주변에 맛집, 이쁜 카페, 공원 등 즐길거리 풍부",https://m.land.naver.com/near/article/2510343839
마포구,2510239016,https://fin.land.naver.com/articles/2510239016,"7,600",6만원,"✔️ 올바른 생각이 모여 집이 되다
✔️ 공인중개사사무소 바른 

━━━━━━━━━━ Detail ━━━━━━━━━━━━


🏠 원룸 전세 넓은 방

🚋 6호선 상수역 역세

🏠 완전 풀옵션 매물

✨ 채광 좋고, 통풍 잘돼 건강한 집

🚗 편리한 자주식 주차장 

💵  HUG 포함 모든대출 OK , 보증보험 가능

🚨 CCTV 24시간 안심귀가 


━━━━━━━━━━━━━━━━━━━━━━━━━━━━

🎈 제가 직접 찍은 사진으로 100%실매물만 올립니다
🎈 등기상 전용면적보다 실제면적은 더 넓게 나옵니다



✨24시간 언제든 편하게 문의주세요  

✨통화가 힘들거나 곤란하신분들은
아래 조건들을 간략하게 적어 문자로 보내주세요

▷희망 이사 날짜(대략) :
▷희망 위치 (희망 지하철역) :
▷희망 금액 :
▷주차유무 :
▷반려견유무 :
▷기타 희망 조건 :

◈원하시는 조건에 맞춰 집을 찾아 
   최대한 빠르게 응대하겠습니다! 감사합니다.",https://m.land.naver.com/near/article/2510239016
마포구,2510235839,https://fin.land.naver.com/articles/2510235839,"2억 8,000",2원,"상세설명
✔️2, 6호선 합정역 도보8분(네이버 지도 기준)
✔️차량 1대 주차 가능(지정 주차 아님)
✔️1.5층 높이에 위치한 1층 호실
✔️관리비 월 2만원
✔️반려동물 가능
✔️주차 가능
✔️옵션 냉장고, 에어콘(현 세입자분이 판매)

이외에도 다양한 전월세 매매 매물들을 보유하고 있으니 연락주세요.
English Consulting Available.
KYS",https://m.land.naver.com/near/article/2510235839
마포구,2509886167,https://fin.land.naver.com/articles/2509886167,"7,500",7만원,"*상수역 4번출구에서 5분거리의 조용한 분리형 원룸 입니다.
*반지하여도 채광 조금 있고 넓은 원룸 입니다.
*엘에치대출.버텀목대출등 가능합니다.
*입주는 2/12일 부터 가능 합니다.
미공인02-322-8370",https://m.land.naver.com/near/article/2509886167
마포구,2509898278,https://fin.land.naver.com/articles/2509898278,"1억 7,700",0원,"- 한강공원
- 특올수리
- 풀옵션(에어컨,드럼세탁기,냉장고,도어락,비디오인터폰,신발장,2구쿡탑렌지)
- 남향으로 밝고 채광좋음",https://m.land.naver.com/near/article/2509898278
마포구,2509623980,https://fin.land.naver.com/articles/2509623980,"2억 8,000",2만원,"안녕하세요~ 합정동 원픽부동산입니다.

🟩 매물정보

🟡 [가격] 보증금 2.8억/ 관리비 2만원

🟡 [매물유형] 전세

🟡 [대출] 일반대출가능. 청년버팀목이나 허그안심불가합니다.

🟡 [해당층] 건축물대장상1층 현황상 2층입니다.

🟡 [건축물대장상 위반여부] 해당사항 없음

🟡 [주차] 불가함.",https://m.land.naver.com/near/article/2509623980
마포구,2509710773,https://fin.land.naver.com/articles/2509710773,"1억 6,000",30만원,"💖이 매물은요💖
- 보증보험 가입 가능하며, 모든전세자금대출 가능합니다.
- 상수역 인근 주택가
- 리모델링 금방한 빌라
- 2.5룸 구조
- 해당 층 단독 호실
- 건축물대장상 주차 불가능하므로 해당 호실 주차 불가

🌞24시간 부담 말고 문의 주세요🌞",https://m.land.naver.com/near/article/2509710773
마포구,2507404728,https://fin.land.naver.com/articles/2507404728,"1억 7,700",0원,"[ 고객과 하나되는 이음 ] 

전 직원 자격증 소유 공인중개사가 직접 중개합니다. 
법무사, 세무사, 은행 등 요청사항에 따라 최적의 솔루션을 제안해드립니다. 

▶ 매수/매도/임대/임차 모든 의뢰를 받습니다.◀
 ☎ 02 - 309 - 1114 ☎ 
한강공원 인근으로 산책과 러닝하기 매우 우수합니다.
합정역은 더블역세권으로 이동하시기 매우 편해요.
관리비는 별도 없습니다.
주차 공간 필요하시면 주변에 주차 시설 지원해 주신다고 합니다.
남향이라 채광우수
[[[[[ 샷시 포함해서 올수리 완료 ]]]]]
*** 풀옵션 : 에어컨, 세탁기, 냉장고, 옷장 등



▷ 자세한사항은 문의 주세요.
친절하게 상담해 드립니다.

● 담당자가 편안하게 상담해 드립니다.
소속공인중개사 윤소영 과장 010-7429-2121

━━━━━━━━━━━━━━━━━━━━━━━━━
 ▒부동산 거래의 원칙을 꼭 지키겠습니다.▒
 ▒친철하게 상담하겠습니다.▒ 
 ▒매물 준비 성실하게 진행하겠습니다.▒
━━━━━━━━━━━━━━━━━━━━━━━━━

깨끗하고 청렴한 저희 이음부동산이
고객님께 믿음을 드릴 수 있도록 최선을 다하겠습니다!",https://m.land.naver.com/near/article/2507404728
마포구,2507119809,https://fin.land.naver.com/articles/2507119809,"7,600",6만원,"━━━━━━━━━ &lt;매물 정보 &gt;━━━━━━━━

※ 풀옵션, 시원한 뷰, 채광굿

※ 융자X, 전입O, 대출가능, 보증보험O

※ 쾌적하고 안전한 주거환경, 남향 채광

━━━━━━━&lt; 찾아 오시는 길 &gt;━━━━━━━━

마포구 서교동 344-6 칼리오페빌딩 , 1F 홍대부동산

━━━━━━━━━━━━━━━━━━━━━━━


① 마포구 홍대 전문 부동산입니다.

② 원하시는 조건에 맞게 계약할 수 있도록 조율에 최선을 다하겠습니다.

③ 실 매물, 실 사진만 제공드리고 믿음과 신뢰를 바탕으로 정직을 약속드리며
고객의 눈높이에 맞춰 성심성의껏 안내드리겠습니다.",https://m.land.naver.com/near/article/2507119809
마포구,2506246960,https://fin.land.naver.com/articles/2506246960,"1억 7,700",,"▶ [매물번호] 말씀 해 주시면 빠른 상담 가능 합니다.

직접 확인하고 촬영한 100％ 실매물입니다.

담당 소속공인중개사 유혜진 010-6552-7212

▶ 매물 특징

- 샤시포함 올수리 ＋ 풀옵션

- 방2, 화장실1 

- 1층같은 반지층입니다

- 근저당 설정 없습니다.

- 주차 : 불가능

▶ 성보부동산은 직접 현장 방문하여 촬영한 100％ 실 매물입니다.

▶ 광고 물건 외 많은 다량 보유하고 있습니다.

▶ 원하시는 업종, 금액 등 조건 알려주시면 담당자가 원하시는 매물 추천 해 드립니다.

▶ 공인중개사법 18조 제2,3항에 의거하여 해당 매물은 최초 게시일 당시 거래 가능한 실 매물임을 확인하였으나 광고 내용을 보는 시점에 거래가 완료되거나 상세 내용이 변동 될 수 있습니다.",https://m.land.naver.com/near/article/2506246960
마포구,2508191619,https://fin.land.naver.com/articles/2508191619,"2억 8,000",2만원,"✔ 책임감 있는 공인중개사가 자격증을 걸고 매물 확인, 실사, 권리분석, 계약서 작성까지 모든 과정 직접 도와드립니다.
✔ 실제 존재하는 매물입니다. 허위매물❌
✔ 24시간 연중무휴 상담, 현장미팅 가능합니다.

옵션 : 
냉장고
에어컨(전 세입자에게 양도양수 조건)
주차 가능
저렴한 관리비
⭕ 반려동물 가능 ⭕
반층 올라가는 구조
가격대 대비 실거주 부족함 없는 매물입니다.
언제든 편하게 연락 주세요😊
❣NH",https://m.land.naver.com/near/article/2508191619
마포구,2507886348,https://fin.land.naver.com/articles/2507886348,"2억 6,000",10만원,"[매물 상세정보]
◎ 상수역 도보5분 깔끔한 쓰리룸 반전세 매물
◎ 보증금 2억6000만원/ 관리비 10만원
◎ 44.7㎡ (약 13.5평)
◎ 안방/미닫이룸/드레스룸/거실겸주방/욕실/베란다 구조 
◎ 25년 3월중 협의
◎ 전세(보증금)대출, 보증보험 가입가능
◎ 주차불가, 반려동물불가
◎ 싱글, 신혼부부, 자매/형제 추천드려요!

◎ 에어비앤비 불가, 문의 사절

◐ 홍대삼거리공인중개사사무소
◐ 서울특별시 마포구 독막로 84, 1층 (상수동)
◐ 등록번호 11440-2019-00230
◐ 대표번호 02-332-3933, 02-325-0053
◐ 대표공인중개사 조선용",https://m.land.naver.com/near/article/2507886348
마포구,2507675749,https://fin.land.naver.com/articles/2507675749,"7,600",6만원,".허그.안심대출 가능하다.
.LH 가능하다.
.상수역 도보 3분거리에 있다.
.풀옵션 원룸이다.
.빠른 입주 가능하다.
.한강변이라 한강이보인다.
.주차는 주변주차로 해결해야한다.",https://m.land.naver.com/near/article/2507675749
마포구,2507608957,https://fin.land.naver.com/articles/2507608957,"2억 8,000",2만원,"상세설명
✔️2, 6호선 합정역 도보8분(네이버 지도 기준)
✔️차량 1대 주차 가능(지정 주차 아님)
✔️1.5층 높이에 위치한 1층 호실
✔️관리비 월 2만원
✔️반려동물 가능
✔️주차 가능
✔️옵션 냉장고, 에어콘(현 세입자분이 판매)

이외에도 다양한 전월세 매매 매물들을 보유하고 있으니 연락주세요.
English Consulting Available.
KYS",https://m.land.naver.com/near/article/2507608957
마포구,2506816960,https://fin.land.naver.com/articles/2506816960,"1억 9,000",0원,"◈ HF 가능
◈ HF 가능
◈ HF 가능

◈ 현재 내부 사진은 전전 임차인 사진입니다
참고 부탁드립니다.

◈ 퇴실 및 입주날짜 협의 및 변경될 수 있습니다
참고 부탁드립니다",https://m.land.naver.com/near/article/2506816960
마포구,2511329859,https://fin.land.naver.com/articles/2511329859,"2억 5,000",1만원,"ㅡㅡ ◇ 홍대당근부동산공인중개사사무소 ◇ ㅡㅡ 

▶ 대표 공인중개사 안다혜
▶ 010-2131-8295

◈ 에어비앤비 불가 ◈ 에어비앤비 불가 ◈

◈ 저희 홍대당근부동산은 중개보조원X 전부 공인중개사O
◈ 거래 가능한 실제 매물만 중개합니다.
◈ 전문성, 책임, 신뢰가 바탕이 된 중개를 하겠습니다.
◈ 맞춤매물 선별 및 임대조건, 렌트프리 최대한 협의 해 드립니다.
◈ 문의주시면 보안 상 광고 되지 않은 매물도 자세히 소개 해 드리겠습니다.
◈ 공동중개 가능합니다.

ㅡㅡㅡㅡㅡㅡㅡ ◇ 매물 정보 ◇ ㅡㅡㅡㅡㅡㅡㅡ

▶ 당근부동산 매물번호 : E0345
▶ 해당 층 : 2 층
▶ 임대 면적 : 15 평
▶ 보증금 : 2억 5000만원
▶ 관리비 : 1 만원

◈ 에어비앤비 불가 ◈ 에어비앤비 불가 ◈

◈ 합정역 7번출구 5분 거리에 위치
◈ 거실+방2개+화장실+베란다 구조
◈ 입주협의O 주차X  엘베X
◈ 전세 2.5억 또는 반전세 2억/30 가능
◈ 근저당 없는 다가구주택, 25년 개별주택가격 13억7600만원, 공시가격140% 19억2640만원, 다른 임차인분들 보증금은 모르나 버팀목대출 가능할 것으로 예상, 허그는 은행에 직접 확인 필요
◈ 방문해서 보시길 추천드립니다.
◈ 현재 임차인 입주 이전의 사진인 점 참고 해 주세요.

※공인중개사법 제18조 2, 3항에 의거하여 해당 매물은 최초 게시 당시 거래 가능한 실매물임을 확인했으며, 광고를 보는 시점에 거래 완료 또는 내용 변동의 가능성이 있습니다.
&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :11440202100082
입주가능일 :20250428
방향기준 :안방
방수 : 2개 욕실수 : 1개
건축물용도 :단독주택
매물상세지번 :91-17
사용승인일 :19931020",https://m.land.naver.com/near/article/2511329859
마포구,2509490569,https://fin.land.naver.com/articles/2509490569,"7,600",6만원,"마포구 망원동 조은공인중개사 사무소
이현자 대표 ☎010-9995-6777
☎ e-mail:tmdwh7979@naver.com

========================================
- LH,SH등 까다로운 대출도 가능합니다
- 실평수4평 넓진않지만 아주저렴합니다
- 내부깔끔합니다 
- 치안 걱정없는 보안시설
- 풀옵션입니다
- 날짜는 협의 가능합니다

========================================

- 친절함과 책임감을 가진 중개
- 마포지역 중심의 전문 중개
- 광고 매물 외 다량의 매물 보유
- 자세한 문의사항은 언제든 유선문의 주세요
&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :92380000-3014
입주가능일 :즉시입주
매물상세지번 :351-2
방향기준 :거실
방수 : 1개 욕실수 : 1개
건축물용도 :공동주택
사용승인일 :20120711",https://m.land.naver.com/near/article/2509490569
마포구,2510627070,https://fin.land.naver.com/articles/2510627070,"2억 9,500",,"안녕하세요
대흥역 도보8분거리의 역세권 신축빌라
2룸구조 전세 소개드립니다


방2화1 신축첫입주 풀옵션 빌라로
에어컨, 세탁기, 냉장고등 풀옵션입니다


융자무조건
전입가능
전세대출가능


상담환영~
시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2510627070
마포구,2510626764,https://fin.land.naver.com/articles/2510626764,"2억 8,000",,"안녕하세요
대흥역 도보8분거리의 역세권 신축빌라
2룸구조 전세 소개드립니다


방2화1 신축첫입주 풀옵션 빌라로
에어컨, 세탁기, 냉장고등 풀옵션입니다


융자무조건
전입가능
전세대출가능


상담환영~
시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2510626764
마포구,2510258410,https://fin.land.naver.com/articles/2510258410,"2억 8,000",,"안녕하세요
대흥역 도보8분거리의 역세권 신축빌라
2룸구조 전세 소개드립니다


방2화1 신축첫입주 풀옵션 빌라로
에어컨, 세탁기, 냉장고등 풀옵션입니다


융자무조건
전입가능
전세대출가능


상담환영~
시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2510258410
마포구,2510257364,https://fin.land.naver.com/articles/2510257364,"2억 5,000",,"안녕하세요
대흥역 도보8분거리의 역세권 신축빌라
1.5룸 전세 소개드립니다

풀옵션1.5룸빌라로
에어컨, 세탁기, 냉장고등 풀옵션입니다

융자무조건
전입가능
전세대출가능

상담환영~
시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2510257364
마포구,2511955695,https://fin.land.naver.com/articles/2511955695,"2억 3,000",6만원,"🏆바이킹 부동산 중개사사무소🏆

고객님의 전세 보증금을 지켜드리겠습니다

중개의 처음부터 끝까지 
&quot;공인중개사&quot;가 직접 검토하여 안전하게 진행합니다

📌기본사항 : 완전 깔끔한 신축! 쾌적한 분리형 원룸!

📌 구조 : 방 1 / 거실 / 화장실 1

📌 HUG 보증보험 ⭕

📌 전세자금대출(HUG 버팀목,HF 등) ⭕

📌 시스템에어컨, 냉장고, 세탁기, 인덕션 등의 완전 풀옵션!

📌 주차 가능 ⭕

📌 광흥창역 도보 4분 거리

📌 타입별 모든호수 보유 중 입니다!

📌 특징 : 걸어서 4분도 안되는 역세권! 학교 옆이라 안전에 특화! 쾌적한 분리형 원룸입니다!

🏆바이킹 공인중개사사무소🏆

 ⚓ ⚓ ⚓ ⚓ ⚓ ⚓ ⚓ ⚓ ⚓ ⚓ ⚓ ⚓ ⚓",https://m.land.naver.com/near/article/2511955695
