region,atcl_no,atcl_url,atcl_price,atcl_cost,atcl_description,atcl_location
마포구,2511051461,https://fin.land.naver.com/articles/2511051461,"2억 5,000",1만원,"** 매물 정보 **

 - 전세 또는 반전세 가능
 - 임대료 : 전세 2.5억
               반전세 2억/25
 - 면적 : 16평(방2, 넓은 거실, 화장실, 베란다)
 - 층수 : 2층
 - 이사 가능일 : 4월 27일 ~ 5월 16일

** 매물 특징 **

 - 합정역 도보 6~7분
 - 내외부 깨끗한 상태
 - 안방, 작은방 및 거실이 넓어서 생활하기 편리함",https://m.land.naver.com/near/article/2511051461
마포구,2513398889,https://fin.land.naver.com/articles/2513398889,"1억 2,000",,"@훈025
───────────────────── ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑  
👍 매물번호로 문의주시면 빠른 상담 가능합니다. 
      ☎ 010-9094-3820 (24시간 상담 가능)
🤝 마포구청장 표창 부동산 🤝
🤝 한국부동산원 지역 전문가 🤝  


1️⃣ 층 수 :  1층 (총 2층 건물)
2️⃣ 면 적 : 약 12 평(투룸) 
3️⃣ 주 차 :  불가(거주자 주차 9월부터 가능) 
4️⃣ 전세: 12,000 만원
5️⃣ 입주시기 : 협의 가능

 💥 매물 참고 사항 💥
🔴 합정역 2룸 전세귀한 매물 
🟠 전 임차인이 7년이상 거주로 말썽없는 매물 
🟡 주차는 불가지만 바로앞 거주자 주차 가능 

─────────────────────────────
안녕하세요. 홍대 대박부동산 대표 김상철입니다.
홍대 대박 부동산은 허위 매물을 광고하지 않습니다.
방문하시기 전 미리 안내드렸던 매물의 이중 확인을 통해,
고객님이 헛걸음하시는 일이 없도록 미연에 방지하고 있습니다.
믿을 수 있는 중개 서비스를 제공하며,
원하시는 조건에서 최상의 물건을 중개하도록 최선을 다하겠습니다.
카카오톡 채널에 홍대 대박부동산 검색하시면 더욱 편리한 상담 가능합니다.",https://m.land.naver.com/near/article/2513398889
마포구,2513427595,https://fin.land.naver.com/articles/2513427595,"1억 9,000",0원,"◈ 현재 내부 사진은 전전 임차인 사진입니다
참고 부탁드립니다.

◈ 퇴실 및 입주날짜 협의 및 변경될 수 있습니다
참고 부탁드립니다",https://m.land.naver.com/near/article/2513427595
마포구,2513137846,https://fin.land.naver.com/articles/2513137846,2억,0원,"★ 信 다르다부동산 ★

━━━━━━[매물정보]━━━━━━

◈ 보증금 : 2억

◈ 위치 : 합정역 7번 출구 초근접

◈ 내부시설 : 방 3개, 화장실 1개 (미닫이 쓰리룸)

◈ 주차 : 불가

◈ 입주 가능일 : 5월 중순 협의
(퇴실 및 입주날짜 협의 및 변경될 수 있습니다
참고 부탁드립니다)

◈ 에어비앤비 불가, 에어 비슷한 질문도 하지 마세요
◈ 에어비앤비 불가, 에어 비슷한 질문도 하지 마세요
◈ 에어비앤비 불가, 에어 비슷한 질문도 하지 마세요
◈ 에어비앤비 불가, 에어 비슷한 질문도 하지 마세요
◈ 에어비앤비 불가, 에어 비슷한 질문도 하지 마세요

━━━━━━[담당자]━━━━━━

▶ 언제든 편하게 연락주세요. 친절하게 상담해드리겠습니다.
▶ 원하시는 조건에 최대한 맞는 매물들로 준비해드리겠습니다.

책임중개 / 안전한 중개 / 믿음가는 중개
信 다르다 공인중개사사무소
[담당자] 010-4050-9071",https://m.land.naver.com/near/article/2513137846
마포구,2510385640,https://fin.land.naver.com/articles/2510385640,"8,000",0원,"- 3 계단 아래 반지층으로 1층 느낌의 주택

- 도배/장판/도색 완료하여 깨끗함.

- 방 2, 거실, 욕식, 베란다

- 애완동물 가능

- 전세자금 대출 불가",https://m.land.naver.com/near/article/2510385640
마포구,2510217580,https://fin.land.naver.com/articles/2510217580,"7,600",6만원,"━━━━━━━━━ &lt;매물 정보 &gt;━━━━━━━━

※ 풀옵션, 시원한 뷰, 채광굿

※ 융자X, 전입O, 대출가능, 보증보험O

※ 쾌적하고 안전한 주거환경, 남향 채광


━━━━━━━&lt; 찾아 오시는 길 &gt;━━━━━━━━

마포구 서교동 344-6 칼리오페빌딩 , 1F 홍대부동산

━━━━━━━━━━━━━━━━━━━━━━━


① 마포구 홍대 전문 부동산입니다.

② 원하시는 조건에 맞게 계약할 수 있도록 조율에 최선을 다하겠습니다.

③ 실 매물, 실 사진만 제공드리고 믿음과 신뢰를 바탕으로 정직을 약속드리며
고객의 눈높이에 맞춰 성심성의껏 안내드리겠습니다.",https://m.land.naver.com/near/article/2510217580
마포구,2511825495,https://fin.land.naver.com/articles/2511825495,2억,,,https://m.land.naver.com/near/article/2511825495
마포구,2511023431,https://fin.land.naver.com/articles/2511023431,"2억 2,000",,"■ 임대내역	
   - 임대가격: 보증금 2억2천만	
   - 임대층수: 2층	
   - 임대면적: 16평(공부상) - 방2개	
	* 전용면적은 실측시 차이가 날수 있습니다.
======================================	
■ 매물설명	
  ▶상수역 도보 5분, 주택가 위치
  ▶룸2개, 집 깔끔합니다(3년전 올수리)	
  ▶한강공원이 가깝게 있어 생활하기 좋음.	
  ▶전세자금대출(HF만 가능)	
  ※.반전세 가능 (보증금 1억5천만/월세 50만)
======================================	
* 매물에 대한 상세한 내용은 전화 주시면 성실하게 상담해 드리겠습니다.	
* 허위광고, 과대광고 없는 정직한 안내를 약속드립니다.	
* 최적의 매물로 입주시까지 책임지고 함께 하겠습니다.	
* 이외에도 다양한 매물 보유하고있으니 문의주세요~",https://m.land.naver.com/near/article/2511023431
마포구,2510833163,https://fin.land.naver.com/articles/2510833163,"7,600",6만원,"✔ 실4평의 아담한 사이즈 원룸

✔ 빠른입주 가능

✔ 모든대출, 보증보험 가능

✔ 옵션: 냉장고,에어컨,세탁기,가스렌지

✔ 관리비에 TV,인터넷 비용 포함

✔ 위반건축물 X

✔ 상수역 도보 5분",https://m.land.naver.com/near/article/2510833163
마포구,2509292815,https://fin.land.naver.com/articles/2509292815,"2억 2,000",0원,"★ 합정부동산입니다 ★

▶한강공원과 새빛문화숲이 가까워 저녁에 산책하기 좋은 전세입니다. 

ㅇ 모든 전세 대출, 보증보험가능한 안전한 전세
    
-전세 2억 2천만원

-방3 구조(미닫이방 포함)

-이사 하시가능",https://m.land.naver.com/near/article/2509292815
마포구,2509211918,https://fin.land.naver.com/articles/2509211918,"1억 7,700",,"▶2·6호선 합정역 도보 8분 이내
▶마을버스 정류장 인접
▶대로변 인접 진출입 용이

▶망원한강공원·양화진공원 도보 이동가
▶주택밀집지역 유해시설 없음
▶합정역 역세권 골목상권 예쁜 카페·음식점 다수

▶옵션 냉장고·세탁기·에어컨·인덕션레인지·신발장
▶특올수리 깔끔 컨디션 좋음
▶지층이지만 창이 지상으로 트여 있어 채광 좋음
▶전용 35.28 방2 화1 투룸형 구조
▶인근 주차시설 지원 가능 합니다

▶입주일 협의 가능",https://m.land.naver.com/near/article/2509211918
마포구,2510759113,https://fin.land.naver.com/articles/2510759113,"9,000",,"방1개 1층에 가까운반지하 햇볕 잘들어옴 개단3-4개 
6평 원룸 
반려불가 주차 불가
 옵션없음",https://m.land.naver.com/near/article/2510759113
마포구,2510736222,https://fin.land.naver.com/articles/2510736222,"7,600",0원,,https://m.land.naver.com/near/article/2510736222
마포구,2510614520,https://fin.land.naver.com/articles/2510614520,"2억 5,000",0원,반전세2억/30만원 가능,https://m.land.naver.com/near/article/2510614520
마포구,2510594364,https://fin.land.naver.com/articles/2510594364,3억,3만원,,https://m.land.naver.com/near/article/2510594364
마포구,2510309516,https://fin.land.naver.com/articles/2510309516,"7,600",6만원,"상가/사무실/빌딩 전문 합수복덕방 입니다. 

참되고 성실한 마음으로 모시겠습니다 

                    ◆매물특징◆

*위치:상수역4번 출구 250m(도보3분)

*면적:전용12.88㎡(공부상)

*위치 전용대비 가성비 좋은 오픈형 원룸

*풀옵션:세탁기,냉장고,에어콘,인덕션,붙박이장

*구조:오픈형

*입주일:빠를수록 좋음

*전입가능,대출가능,보증보험 ㅇ


                          ◆매물정보◆

{보증금}7600만원

{관리비} 6만원

{층수} 4층/5층



          ♥합수복덕방공인중개사사무소의 약속 ♥

*성심 성의것 최선을 다하여 모시겠습니다.",https://m.land.naver.com/near/article/2510309516
마포구,2510441943,https://fin.land.naver.com/articles/2510441943,3억,3만원,,https://m.land.naver.com/near/article/2510441943
마포구,2510343839,https://fin.land.naver.com/articles/2510343839,"1억 5,000",0원,"샤시 교체 완료, 옵션 필요 시 제공
전용 면적이 넓고 내부 상태 좋은 빌라입니다.

** 매물 설명 ** 

 - 전세가 : 1억 7000만원

 - 전용 면적 : 13.3평 (방3, 거실 겸 주방, 화장실, 베란다)
   → 보통 빌라 보다 3평 더 큼

 - 겨울에 따뜻하고 여름에 시원한 집
   (샤시/도배/장판 교체 완료, 채광 굿) 

 - 층수 : 반지층(4 계단 아래)

 - 옵션 : 필요 시 지원해 드림

 - 각종 전세대출 및 보증보험 가능

 - 애완동물 가능

 - 주차장은 없으나 근처에 주차할 곳 많음.

** 매물 특징 **

 - 반지층이지만 채광이 좋고 4 계단 아래라서 습하거나 하는 느낌이 없이 뽀송함.

 - 앞이 트여 있어서 겨울에도 채광이 좋음.

 - 합정역 도보 10분 거리, 한강공원이나 발전소 공원까지 도보 5분

 - 주변에 맛집, 이쁜 카페, 공원 등 즐길거리 풍부",https://m.land.naver.com/near/article/2510343839
마포구,2510239016,https://fin.land.naver.com/articles/2510239016,"7,600",6만원,"✔️ 올바른 생각이 모여 집이 되다
✔️ 공인중개사사무소 바른 

━━━━━━━━━━ Detail ━━━━━━━━━━━━


🏠 원룸 전세 넓은 방

🚋 6호선 상수역 역세

🏠 완전 풀옵션 매물

✨ 채광 좋고, 통풍 잘돼 건강한 집

🚗 편리한 자주식 주차장 

💵  HUG 포함 모든대출 OK , 보증보험 가능

🚨 CCTV 24시간 안심귀가 


━━━━━━━━━━━━━━━━━━━━━━━━━━━━

🎈 제가 직접 찍은 사진으로 100%실매물만 올립니다
🎈 등기상 전용면적보다 실제면적은 더 넓게 나옵니다



✨24시간 언제든 편하게 문의주세요  

✨통화가 힘들거나 곤란하신분들은
아래 조건들을 간략하게 적어 문자로 보내주세요

▷희망 이사 날짜(대략) :
▷희망 위치 (희망 지하철역) :
▷희망 금액 :
▷주차유무 :
▷반려견유무 :
▷기타 희망 조건 :

◈원하시는 조건에 맞춰 집을 찾아 
   최대한 빠르게 응대하겠습니다! 감사합니다.",https://m.land.naver.com/near/article/2510239016
마포구,2510235839,https://fin.land.naver.com/articles/2510235839,"2억 8,000",2원,"상세설명
✔️2, 6호선 합정역 도보8분(네이버 지도 기준)
✔️차량 1대 주차 가능(지정 주차 아님)
✔️1.5층 높이에 위치한 1층 호실
✔️관리비 월 2만원
✔️반려동물 가능
✔️주차 가능
✔️옵션 냉장고, 에어콘(현 세입자분이 판매)

이외에도 다양한 전월세 매매 매물들을 보유하고 있으니 연락주세요.
English Consulting Available.
KYS",https://m.land.naver.com/near/article/2510235839
마포구,2509886167,https://fin.land.naver.com/articles/2509886167,"7,500",7만원,"*상수역 4번출구에서 5분거리의 조용한 분리형 원룸 입니다.
*반지하여도 채광 조금 있고 넓은 원룸 입니다.
*엘에치대출.버텀목대출등 가능합니다.
*입주는 2/12일 부터 가능 합니다.
미공인02-322-8370",https://m.land.naver.com/near/article/2509886167
마포구,2509898278,https://fin.land.naver.com/articles/2509898278,"1억 7,700",0원,"- 한강공원
- 특올수리
- 풀옵션(에어컨,드럼세탁기,냉장고,도어락,비디오인터폰,신발장,2구쿡탑렌지)
- 남향으로 밝고 채광좋음",https://m.land.naver.com/near/article/2509898278
마포구,2509710773,https://fin.land.naver.com/articles/2509710773,"1억 6,000",30만원,"💖이 매물은요💖
- 보증보험 가입 가능하며, 모든전세자금대출 가능합니다.
- 상수역 인근 주택가
- 리모델링 금방한 빌라
- 2.5룸 구조
- 해당 층 단독 호실
- 건축물대장상 주차 불가능하므로 해당 호실 주차 불가

🌞24시간 부담 말고 문의 주세요🌞",https://m.land.naver.com/near/article/2509710773
마포구,2511329859,https://fin.land.naver.com/articles/2511329859,"2억 5,000",1만원,"ㅡㅡ ◇ 홍대당근부동산공인중개사사무소 ◇ ㅡㅡ 

▶ 대표 공인중개사 안다혜
▶ 010-2131-8295

◈ 에어비앤비 불가 ◈ 에어비앤비 불가 ◈

◈ 저희 홍대당근부동산은 중개보조원X 전부 공인중개사O
◈ 거래 가능한 실제 매물만 중개합니다.
◈ 전문성, 책임, 신뢰가 바탕이 된 중개를 하겠습니다.
◈ 맞춤매물 선별 및 임대조건, 렌트프리 최대한 협의 해 드립니다.
◈ 문의주시면 보안 상 광고 되지 않은 매물도 자세히 소개 해 드리겠습니다.
◈ 공동중개 가능합니다.

ㅡㅡㅡㅡㅡㅡㅡ ◇ 매물 정보 ◇ ㅡㅡㅡㅡㅡㅡㅡ

▶ 당근부동산 매물번호 : E0345
▶ 해당 층 : 2 층
▶ 임대 면적 : 15 평
▶ 보증금 : 2억 5000만원
▶ 관리비 : 1 만원

◈ 에어비앤비 불가 ◈ 에어비앤비 불가 ◈

◈ 합정역 7번출구 5분 거리에 위치
◈ 거실+방2개+화장실+베란다 구조
◈ 입주협의O 주차X  엘베X
◈ 전세 2.5억 또는 반전세 2억/30 가능
◈ 근저당 없는 다가구주택, 25년 개별주택가격 13억7600만원, 공시가격140% 19억2640만원, 다른 임차인분들 보증금은 모르나 버팀목대출 가능할 것으로 예상, 허그는 은행에 직접 확인 필요
◈ 방문해서 보시길 추천드립니다.
◈ 현재 임차인 입주 이전의 사진인 점 참고 해 주세요.

※공인중개사법 제18조 2, 3항에 의거하여 해당 매물은 최초 게시 당시 거래 가능한 실매물임을 확인했으며, 광고를 보는 시점에 거래 완료 또는 내용 변동의 가능성이 있습니다.
&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :11440202100082
입주가능일 :20250428
방향기준 :안방
방수 : 2개 욕실수 : 1개
건축물용도 :단독주택
매물상세지번 :91-17
사용승인일 :19931020",https://m.land.naver.com/near/article/2511329859
마포구,2509490569,https://fin.land.naver.com/articles/2509490569,"7,600",6만원,"마포구 망원동 조은공인중개사 사무소
이현자 대표 ☎010-9995-6777
☎ e-mail:tmdwh7979@naver.com

========================================
- LH,SH등 까다로운 대출도 가능합니다
- 실평수4평 넓진않지만 아주저렴합니다
- 내부깔끔합니다 
- 치안 걱정없는 보안시설
- 풀옵션입니다
- 날짜는 협의 가능합니다

========================================

- 친절함과 책임감을 가진 중개
- 마포지역 중심의 전문 중개
- 광고 매물 외 다량의 매물 보유
- 자세한 문의사항은 언제든 유선문의 주세요
&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :92380000-3014
입주가능일 :즉시입주
매물상세지번 :351-2
방향기준 :거실
방수 : 1개 욕실수 : 1개
건축물용도 :공동주택
사용승인일 :20120711",https://m.land.naver.com/near/article/2509490569
마포구,2510807321,https://fin.land.naver.com/articles/2510807321,"2억 8,000",7만원,"안녕하세요
대흥역 도보8분거리의 역세권 신축빌라
2룸구조 전세 소개드립니다


방2화1구조이고, 방방에어컨 총3대 설치되어 있어요
(냉장고,세탁기,전기쿡탑 풀옵션입니다)

베란다확장형으로 등기부보다 실면적이 더 넓어서,
실전용면적12평으로 쾌적하고 살기좋아요~

대흥역8분거리로 사통팔달 교통편리하고 
신축첫입주라 집 깨끗하고, 고급자재 마감으로 품격있는 주택입니다

2룸구조로 신혼부부, 싱글, 자매, 남매 거주하기 좋고
전세대출이 가능하고, 융자무조건이라 안전한 전세입니다

전화상담환영~
시간예약주시고 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2510807321
마포구,2510627070,https://fin.land.naver.com/articles/2510627070,"2억 8,000",7만원,"안녕하세요
대흥역 도보8분거리의 역세권 신축빌라
2룸구조 전세 소개드립니다


방2화1 신축첫입주 풀옵션 빌라로
에어컨, 세탁기, 냉장고등 풀옵션입니다


융자무조건
전입가능
전세대출가능


상담환영~
시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2510627070
마포구,2510626764,https://fin.land.naver.com/articles/2510626764,"2억 8,000",7만원,"안녕하세요
대흥역 도보8분거리의 역세권 신축빌라
2룸구조 전세 소개드립니다


방2화1 신축첫입주 풀옵션 빌라로
에어컨, 세탁기, 냉장고등 풀옵션입니다


융자무조건
전입가능
전세대출가능


상담환영~
시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2510626764
마포구,2510258410,https://fin.land.naver.com/articles/2510258410,"2억 8,000",7만원,"안녕하세요
대흥역8분거리의 역세권 풀옵션 신축빌라
2룸구조 전세 매물 소개드립니다

총42세대 3동 대단지 신축빌라 “아인하우스” 입니다

방2화1 구조이고, 방방마다 천정형 시스템에어컨이 총 3대 설치되어
시원하고 쾌적한 여름을 선사합니다
올여름에 -역시 신축으로 이사오길 잘했다고-생각하실 거예요~ 
(냉장고, 세탁기, 전기쿡탑도 옵션입니다)

전 세대가 베란다확장형으로 등기부등본상보다 실면적이 더 넓어요
실전용면적 약12평으로 쾌적하고 살기좋아요~

대흥역8분거리로 사통팔달 교통편리하고 
신축첫입주라 집 깨끗하고, 고급자재 마감으로 품격있는 주택입니다

2룸구조로 신혼부부, 싱글, 자매, 남매 거주하기 좋고
융자무조건으로 안전한 전세입니다

시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2510258410
마포구,2510257364,https://fin.land.naver.com/articles/2510257364,"2억 4,500",,"안녕하세요
대흥역8분거리의 역세권 풀옵션 신축빌라
1.5룸구조 전세 매물 소개드립니다

총42세대 3동 대단지 신축빌라 “아인하우스” 입니다

방화분리형 구조이고, 방과 거실에 천정형 시스템에어컨이 총 2대 설치되어
시원하고 쾌적한 여름을 선사합니다
올여름에 -역시 신축으로 이사오길 잘했다고-생각하실 거예요~ 
(냉장고, 세탁기, 전기쿡탑도 옵션입니다)

전 세대가 베란다확장형으로 등기부등본상보다 실면적이 더 넓어요
실전용면적 10평으로 쾌적하고 살기좋아요~

대흥역8분거리로 사통팔달 교통편리하고 
신축첫입주라 집 깨끗하고, 고급자재 마감으로 품격있는 주택입니다

1.5룸구조로 싱글 거주하기 좋고
융자무조건으로 안전한 전세입니다

시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2510257364
마포구,2513647354,https://fin.land.naver.com/articles/2513647354,"2억 9,000",7만원,"안녕하세요
대흥역 도보8분거리의 역세권 신축빌라
2룸 전세 소개드립니다

풀옵션 2룸빌라로
에어컨, 세탁기, 냉장고등 풀옵션입니다

융자무조건
전입가능
전세대출가능

상담환영~
시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2513647354
마포구,2513652487,https://fin.land.naver.com/articles/2513652487,"2억 4,500",7만원,"안녕하세요
대흥역 도보8분거리의 역세권 신축빌라
1.5룸 전세 소개드립니다

풀옵션1.5룸빌라로
에어컨, 세탁기, 냉장고등 풀옵션입니다

융자무
전입가능
전세대출가능

상담환영~
시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2513652487
마포구,2513646878,https://fin.land.naver.com/articles/2513646878,"2억 9,500",7만원,"안녕하세요
대흥역 도보8분거리의 역세권 신축빌라
2룸 전세 소개드립니다

풀옵션 2룸빌라로
에어컨, 세탁기, 냉장고등 풀옵션입니다

융자무조건
전입가능
전세대출가능

상담환영~
시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2513646878
마포구,2513648085,https://fin.land.naver.com/articles/2513648085,"2억 8,000",7만원,"안녕하세요
대흥역 도보8분거리의 역세권 신축빌라
2룸 전세 소개드립니다

풀옵션 2룸빌라로
에어컨, 세탁기, 냉장고등 풀옵션입니다

융자무조건
전입가능
전세대출가능

상담환영~
시간예약주시고 언제든지 방문주세요^^*

삼성공인
02-749-4489
010-8901-4489",https://m.land.naver.com/near/article/2513648085
마포구,2514168164,https://fin.land.naver.com/articles/2514168164,"1억 6,000",5만원,"【 삼 성 리 버 웰 부 동 산 】 ℡:02-717-0071

안녕하세요,
리버웰삼성공인중개사 사무소 입니다.
오랜 경력에서 오는 전문성과 신뢰를 바탕으로 하는 공인중개사 입니다.
가족과 같은 마음으로 항상 고객님들의 니즈를 맞춰드리기 위해 최선을 다하고 있습니다.
마음에 드실때까지 끝까지 노력하겠습니다.


◈매물소개◈

☞집주인직접의뢰☜

아뮤즈 원룸(분리형)
전세 : 1억 6천
방향 : 남서향
구조 : 방1/ 욕실1

4월중순 입주가능
구조좋은 분리형 원룸입니다.

◈주변환경◈

바로앞 한강공원
마포역 도보 7분
경의선숲길 도보 10분
대흥역 도보 10분",https://m.land.naver.com/near/article/2514168164
마포구,2514454251,https://fin.land.naver.com/articles/2514454251,"2억 7,000",,"▪️타입별 전호실 안내가능

▪️허그버팀목 가능!

▪️전화주시면 집 보실수 있게 안내해 드리겠습니다.

✔️구조 : 1.5룸/ 1욕실
✔️전세대출 보증보험 100% 가능
✔️풀옵션 : 냉장고 시스템에어컨 세탁기 인덕션 등 
✔️즉시입주 가능 
✔️주차가능

▪️사고없는 안전한 중개, 계약을 약속드립니다.
▪️감동 공인중개사 사무소",https://m.land.naver.com/near/article/2514454251
마포구,2513943686,https://fin.land.naver.com/articles/2513943686,"1억 8,500",15만원,"단독 올수리 샷시교체 채광좋음 
방2 거실 화1  즉시입주
조용한 주택단지  광흥창역6분
주차x",https://m.land.naver.com/near/article/2513943686
마포구,2513502054,https://fin.land.naver.com/articles/2513502054,"1억 9,000",0원,"▶급구함
▶도배교체 되어 있음
▶풀옵션
▶대로변 안심귀가 좋은집
▶작은 발코니에 건조기도 있어요

   자세한 사항은 경기부동산에 문의주세요
    010-6703-7751",https://m.land.naver.com/near/article/2513502054
