lgeo,count,z,lat,lon,atcl_no,description
212210111,976,13,37.5078125,127.01513672,2504561823,
212210111,976,13,37.5078125,127.01513672,2504558963,"~~~ 반포 써밋 ~~~

* 입주시기 : 2018년 9월

* 세 대 수 : 총 751세대(23평, 25평, 34평, 43평, 45평, 54평)

* 커뮤니티 : 휘트니스센터/GX룸/실내골프연습장/골프클럽/입주민라운지/푸른도서관/독서실/시니어클럽

* 학군 교육시설 : 서원초, 원촌초, 원촌중, 세화여중, 반포중, 신반포중, 반포고, 세화여고, 세화남고,
서울고, 상문고, 서문여고

* 교 통 : 3.7.9호선 고속터미널역 , 서초역, 반포역과 버스 노선 이용 용이함.

* 편의시설: 신세계백화점, 압구정현대백화점, 뉴코아아울렛,킴스클럽 ,성모병원, 한강고수부지, 세빛섬 등

``````````````````````````````````````````````````````````````````````````````````````````````````
저희 반포자이베스트 공인중개사사무소를 찾아주셔서 감사합니다.
반포자이, 반포래미안퍼스티지, 반포동아 아파트, 재건축아파트 등 친절하게 상담해 드립니다.
언제든지 전화주세요~!

☎: 02-533-0553 ☎: 010-9988-0877"
212210111,976,13,37.5078125,127.01513672,2504252343,"🏠롯데캐슬클래식🏠


🚩서초초, 서일중 학군우수
🚩신논현역,강남역 신분당선 트리플역세권
🚩강남역 핫플레이스 코앞
🚩교보타워등 복합문화공간
🚩반포IC~서초IC까지 이어지는 길마중길 산책로
🚩전평형 판상형


02-533-3570, 02-533-4848
010-6539-5767
😍서초조은공인중개사😍"
212210111,976,13,37.5078125,127.01513672,2504277350,
212210111,976,13,37.5078125,127.01513672,2504037114,
212210111,976,13,37.5078125,127.01513672,2504894065,"▣ 35,홈런추천,방3,화2, 풀옵션 관리상태좋음 입주협의

▣ 전화 주시면 친절히 안내 말씀 드리겠습니다. 감사합니다.
▣ 담당 : 02-595-1331
▣ 반포자이홈런공인중개사 사무소

▣ 교육시설
1.단지내 반포자이유치원 및 원촌초등학교와 원촌중학교가 있습니다. (안전은 최고)
2.반포고, 세화여중고교, 계성초등학교, 덜위치칼리지외국인학교 및 학원가 인접

▣ 교통
1. 지하철 9호선 사평역, 7호선 반포역이 초역세권, 단지 바로 옆 버스정류장 도보3분여 거리
2. 아파트 정문에서 도보로 10분여 거리에 강남고속터미널위치하여 전국 어디든 이동이 편리

▣ 생활편의시설
1. 단지내 홈플러스, 세탁소, 인테리어, 미용실, 식당, 5분여 거리에 킴스클럽, 뉴코아아울렛, 신세계백화점
2. 단지와 연계된 지하상가 고투몰이있어서 꽃, 의류, 가구, 생활소품, 푸드코트 등 다양한 쇼핑 가능
3. 단지에 농협, 우리은행, 여러 증권사 등 다수입점, 하나은행, 국민은행 이용 편리
4. 단지내에 커뮤니티시설로 수영장, 헬스클럽, 에어로빅, 골프연습장, 어린이놀이터, 독서실, 어린이집
5. 도보 약 10분여 거리에 서울성모병원, 반포자이프라자에 한의원, 치과, 피부과, 소아과, 안과 등 있습니다.

▣ 반포동 잠원동 신축 재건축 전문 반포자이홈런부동산입니다.
▣ 반포자이, 반포리체, 래미안퍼스티지, 아크로리버파크, 래미안원베일리, 래미안원펜타스, 반포써밋, 신반포자이 등 매매 전세 월세 입주상담 환영

▣ 전화 주시면 친절히 안내 말씀 드리겠습니다. 감사합니다.
▣ 담당 : 02-595-1331
▣ 반포자이홈런공인중개사 사무소"
212210111,976,13,37.5078125,127.01513672,2504894074,"▣ 반포자이 80 홈런추천전세 주인직접 즉시계약가능 전체특올수리 빠른입주가능 풀옵션 전망예쁜남향집
- 전체화이트톤 인테리어, 바루바닥, 도배, 싱크대, 전체LED등, 전체문짝교체, 식세기, 시스템에어컨, 인덕션 등 전체 특올수리 입니다.

▣ 문의 주시면 친절히 상담해 드리겠습니다. 감사합니다.
▣ 담당 : 02-595-1331
▣ 반포자이홈런공인중개사 사무소

▣ 교육시설
1.단지내 반포자이유치원 및 원촌초등학교와 원촌중학교가 있습니다. (안전은 최고)
2.반포고, 세화여중고교, 계성초등학교, 덜위치칼리지외국인학교 및 학원가 인접

▣ 교통
1. 지하철 9호선 사평역, 7호선 반포역이 초역세권, 단지 바로 옆 버스정류장 도보3분여 거리
2. 아파트 정문에서 도보로 10분여 거리에 강남고속터미널위치하여 전국 어디든 이동이 편리

▣ 생활편의시설
1. 단지내 홈플러스, 세탁소, 인테리어, 미용실, 식당, 5분여 거리에 킴스클럽, 뉴코아아울렛, 신세계백화점
2. 단지와 연계된 지하상가 고투몰이있어서 꽃, 의류, 가구, 생활소품, 푸드코트 등 다양한 쇼핑 가능
3. 단지에 농협, 우리은행, 여러 증권사 등 다수입점, 하나은행, 국민은행 이용 편리
4. 단지내에 커뮤니티시설로 수영장, 헬스클럽, 에어로빅, 골프연습장, 어린이놀이터, 독서실, 어린이집
5. 도보 약 10분여 거리에 서울성모병원, 반포자이프라자에 한의원, 치과, 피부과, 소아과, 안과 등 있습니다.

▣ 반포자이, 반포리체, 래미안퍼스티지, 아크로리버파크, 반포써밋, 반포래미안아이파크, 신반포자이, 아크로리버뷰 매매 전세 월세 입주상담 환영

▣ 문의 주시면 친절히 상담해 드리겠습니다. 감사합니다.
▣ 담당 : 02-595-1331
▣ 반포자이홈런공인중개사 사무소"
212210111,976,13,37.5078125,127.01513672,2504115640,
212210111,976,13,37.5078125,127.01513672,2503559775,
212210111,976,13,37.5078125,127.01513672,2503942004,"안녕하세요^^ 
 **단지내 큰부자부동산중개사무소입니다***
아파트 매매,전세,월세/ 상가 건물 각 영역별 
 실력과 경험을 바탕으로 고객선택 기준이 빠르게 세워질 수 있도록 도와드리는 부동산 입니다.
 저희는 고객만족을 넘어 감동 서비스를 제공한다는 마음으로 정성을 다하겠습니다.

 내 자산을 관리하는 마음으로 임하겠습니다.
 원하시는 물건의 비교우위가 뚜렷하게 
 드러나는 프로세스로 진행해드리겠습니다. 

 열려있습니다. 
 언제든지 전화 주세요~~
큰부자 부동산을 통해 큰부자되세요^^

☎ 사무실 : 02-540-1288
☏ 담당자(공인중개사) : 010-3001-7233

※ 담당자로 문의하시면 더욱 빠른 상담 받아보실 수 있습니다.           "
212210111,976,13,37.5078125,127.01513672,2504826005,"─────■ 30년전통  한국 공인중개사 사무소 ■────

안녕하십니까 끝까지함께하는반포한국공인중개사사무소입니다.
섬세함과 꼼꼼함으로 1부터 10까지
성실하고 완벽하게 중개해 드립니다.

☎️ 02-592-2500  ☎️  02-592-2500  ☎️  02-592-2500 

✔ 연중무휴 친절한 상담 약속

✔ 평형별 타입별 매물 다량 보유

✔ 고객님의 니즈에 적합한 맞춤형 중개

✔ 최대로 가격 조율

▪집주인 요청으로 광고에 게시하지 못한 매물도 있으니 
 전화주시면 최적의 선택을 하실수있게 도와드리겠습니다

▪게시된 사진은 이해를 돕기위한 동일한 타입의 다른호실의 사진을
 게시했으니 참고하시기 바랍니다.

▪공인중개사법 18조 2.3항에 의거 해당 매물은 최초 광고 거래 
 가능한 실매물임을 확인하였으나 광고 내용을 보는시점에 
 거래가 완료될 수 있어 거래완료 여부 및 내용 변동 가능성이 있습니다.

저희 반포한국 공인중개사는 고객만족을 위해
언제나 최선을 다하겠습니다.
감사합니다.

☎️  02-592-2500  ☎️  02-592-2500  ☎️  02-592-2500 

─────■ 30년전통  한국 공인중개사 사무소 ■────"
212210111,976,13,37.5078125,127.01513672,2504795299,"관리비 월평균 250,000원(관리규약에 따라 부과, 최근3개월 평균)
1) 일반(공용)관리비 : 150,000원
2) 전기료, 수도료, 난방비, TV 사용료, 기타관리비 포함(가스사용료, 인터넷사용료 미포함)
※중개의뢰인 관리비 미고지-비목별 세부내역 확인불가

~~~ 신반포자이 ~~~

* 입주시기 : 2018년 8월

* 세 대 수 : 총 607세대(25평, 34평, 38평, 45평)

* 교 통 : 3.7.9호선 고속터미널역 , 잠원역, 반포역 도보 5분거리, 버스 143, 4318, 362 도보2분거리

* 최고학군 : 반원초,신동초, 경원중, 신동중, 반포고, 현대고, 압구정고, 세화고, 세화여고

* 편의시설: 신세계백화점, 압구정현대백화점, 뉴코아아울렛,킴스클럽 ,성모병원, 한강고수부지, 세빛섬 등

``````````````````````````````````````````````````````````````````````````````````````````````````
저희 반포자이베스트 공인중개사사무소를 찾아주셔서 감사합니다.
반포자이, 신반포자이, 반포래미안퍼스티지, 반포동아 아파트, 재건축아파트 등 친절하게 상담해 드립니다.
언제든지 전화주세요~!

☎: 02-533-0553 ☎: 010-9988-0877"
212210111,976,13,37.5078125,127.01513672,2504822823,"~~~~이집만의 특장점~~~~
-집주인관리의 하자전혀없고 무융자로 리스크도 없습니다
-난방배관은물론 이중샷시.주방,욕실등 모두 수리한집입니다
~&gt;구축이라는 느낌이 없을만큼 만족하실겁니다
- 장기거주 가능합니다.반포우수학원가라 아이키우기 최상이고 학원가기 가장 좋은동입니다.

★숲세권이라 산과 바람과 새소리를 들을 수 있습니다(도심의 힐링장소)
★.고속터미널 3.7.9호선 트리플 초역세권입니다(아파트 출구 연결)
사평역(9호선) 반포역(7호선)10분내 거리
★ 생활편의시설-센트럴시티,신세계백화점,뉴코아아울렛,서울성모병원,서리풀공원,한강시민공원등 최적의 환경입니다,
★교육환경-서원초와 원촌중학교가 있고 퀄리티 높은 유명학원,어린이 영어학원 구립 성모어린이집과
구립유치원,구립 도서관이 있습니다

◆언제든 고객의 니즈에 부합된 자산만을 소개하고 중개하는 반포
미도아파트 전문중개 럭키부동산입니다.
- https://blog.naver.com/kimtaejoon7"
212210111,976,13,37.5078125,127.01513672,2504801630,"36년 전통 KB시세제공업소 씨티부동산입니다
정직과 신뢰를 바탕으로 고객님의 입장에서 정확하고 책임있는 자세로 최선을 다하는 
씨티입니다.
◆2017년 6월입주
◆907세대 24평,30평,34평.39평.41평,45평,48평
◆2006년6월입주
◆990세대  30평.34평.45평.50평
◆규모:지하2층 지상 27층
◆서초초등학교,서일중학교 도보3분
  반포고등학교,서울고 상문고 세화고 단대부고등 명문 8학군의 집중분포 
◆교통: 
지하철: 3중역세권역(2호선:강남역 9호선:신논현역,신분당선)
버스노선:사통팔달 강남역에는 모든 버스와 광역버스 연결
IC접근성:반포IC차량 5분이내,올림픽대로 이용 편리
◆난방방식:열병합 개별조절식
◆용적률294.80% 건폐율: 17.47%
◆외관:하부 5층까지 화강석 마감에서 돔지붕으로 독창성 강조 
◆커뮤니티:헬스장.에어로빅장.골프연습실.
단지앞 서일중학교내에는 스포츠센타가 있어 수영장등 모든 건강강좌 운영
◆주차:전세대 지하주차 서측:1000대  동측:437대 (세대당 1.45대)
◆호재: 
ㅡ칠성부지개발건
롯데칠성부지 개발안으로 서초로 지구단위 계획이 마련되고 있으며 서초로 일대 개발밑그림이 그려지면서 초고층의 업무타운으로 직.주근접의 주변 아파트들도 기대감 상승
ㅡ경부고속도로 공원화사업: 
강남권 초대형 개발호재로 고속도로 지하화사업은 서초구의 오랜 숙원사업임.


ㅡ롯데캐슬클래식 아파트(30,34,45,50평) 990세대
ㅡ두산위브트레지움 아파트( 32,48평) 98세대
ㅡ래미안서초스위트 아파트(24,34,38평) 392세대
ㅡ서초 푸르지오써밋 아파트(25,30,34,39,42,45,48평) 907세대 전문

언제나최선을 다해 최상에 물건으로 최고의 만족을 드리겠습니다 ㅡ
ㅡ 씨티부동산 02-3482-7733 ㅡ"
212210111,976,13,37.5078125,127.01513672,2504816828,"~~~반포 대성유니드를 소개합니다~~~
★2004준공
★45세대 ★ 12층 ★개별난방★주차공간 좋음
-이집이 좋은이유-
1.보일러교체/주방.세탁실수리함/중문별도 부착/전체 실크로 도배된되어있고 거실과 주방이 매우 넓은 환한집/
베란다 확장은 아니나 바닥은 인조대리석으로 마무리 함/전체이중샷시와 우드로 몰딩된 정갈한집/
드레스룸과 안방붙박이장 별도 있어 수납에 용이함/바닥이 원목마루라 고급스러운 이미지임

1.깔끔하고 정원이 예쁘게 꾸며진 아파트 단지입니다.
2.우수한 반포학원가내라 아이키우기 최상이며 주거환경에 최적화 되어 있습니다
3.사평역,고속버스터미널,반포역,교대역가지 도보10분가능-편리
4,주위 자연환경 -서래공원 ,서리풀공원 구립도서관.중앙도서관
5.반포 우수한 학원가 5분내외거리
6.서원초와는 10분 내외거리
7.먹거리 은행,병원등 (성모병원 )각종 편의등 기반시설완비
8.성모어린이집 근처,반포성당인근
9.반포도서관 근처
10.성모 카톨릭병원 근접

◆언제든 고객의 니즈에 부합된 자산만을 소개하고 중개하는 반포
미도아파트 전문중개
◆29년 전통으로 미도아파트,반포학원가와 함께한 럭키부동산은
고객님의 자산과 함께 갑니다
◆ 딩동딩동 행운의 럭키부동산입니다^^
- https://blog.naver.com/kimtaejoon7"
212210111,976,13,37.5078125,127.01513672,2504582806,"✅일 잘하는 부동산
✅고객이 추천하는 부동산
✅프라임부동산중개법인입니다.
✅신속하고 친절하게 안내하겠습니다.
☎ 대표번호: 02-599-3600
☎ 카카오톡채널: 프라임부동산중개법인

✔️단지소개
· 주소: 서울시 서초구 고무래로 89
· 입주일: 2018년 8월 입주[대우건설(주)]
· 세대수: 764세대[지역난방, 열병합]
· 면적: 81A㎡| 81B㎡| 82C㎡| 113A㎡| 114B㎡| 115C㎡| 115D㎡| 143A㎡| 144B㎡| 149㎡| 178㎡

✔️단지특장점
· 편리한 생활시설: 지문인식 디지털 도어록, 스마트 도어 카메라, 차량 위치인식 시스템, 10인치 터치식 디지털주방TV폰
· 명문학군지: 서원초, 원명초, 원촌중, 반포고 및 유명학원가 근접
· 쾌적한 조망권: 남향 배치, 넓은 동간 거리 확보
· 녹지공간을 살린 쾌적하고 여유로운 단지: 맞이숲, 새싹정류장, 힐링포리스트, 아쿠아가든, 로맨스가든, 주민건강마당
· 복합 커뮤니티센터: 휘트니스, GX클럽, 골프연습장, 독서실, 패밀리룸, 시니어클럽, 어린이집
 광역교통망: 사평역(9호선), 교대역(2호선, 3호선), 고속터미널 등
· 쾌적한 생활인프라: 법원, 검찰청, 서초구립반포도서관, 서울성모병원, 신세계백화점 강남점, 센트럴시티 등 

✅매물상담, 투자상담, 자산관리 
✅언제든지 연락주세요.
☎ 24시간 상담전화: 02-599-3600
☎ 카카오톡채널: 프라임부동산중개법인"
212210111,976,13,37.5078125,127.01513672,2504487141,
212210111,976,13,37.5078125,127.01513672,2504488519,
212210111,976,13,37.5078125,127.01513672,2504549975,"◈ 반포 래미안 아이파크 ◈
2018년 8월 입주
대단지 829세대 (23,28,34,40,45,52, 60평)

◈ 학군 ◈
세화여고, 세화고, 반포고, 서초고, 서울고
원촌중, 서일중, 경원중, 서운중, 세화여중
서원초

◈ 편의시설 ◈ 
카페, 키즈카페, 휘트니스센터, 실내골프연습장, 코인세탁실, 남녀독서실, 시니어라운지 등 고급편의시설

◈ 주변시설 ◈
고속터미널 지하상가, 신세계백화점, 현대백화점, 뉴코아아울렛,킴스클럽,서울성모병원,한강고수부지,세빛섬등

◈ 인접교통 ◈
지하철 3,7,9호선 고속터미널역,서초역,반포역, 사평역(단지내), 다양한 버스노선 및 전국적인 강남 고속버스터미널


♥♥♥반포탑부동산♥♥♥

- 저희 반포탑부동산은 최고의 서비스를 지향하며 솔직하고 상냥하게 상담합니다.
- 다양한 매물을 실보유하고 있어 전화주시면, 고객님의 예산에 딱 맞는 물건을 추천해 드립니다.
- “첫 고객을 끝까지 단골로”라는 신념으로 신뢰를 최우선하여 상담합니다.
- 계약 마무리는 깔끔합니다.
- 세무, 법률, 금융상담 언제든 환영입니다.
- 한밤중에도 벌떡 일어나 전화 받습니다. 언제든 전화주세요.

☎ 02-537-2040
☎ 010-7477-8177"
212210111,976,13,37.5078125,127.01513672,2504559792,"♥ 디에이치 반포 라클라스 ♥

[ 단지 개요 및 주요시설 ]

◆ 총848세대
21평(38세대) 25평(236세대) 34평(403세대) 42평(49세대) 
46평(98세대) 53평(24세대) 
◆ 입주일 : 2021년 6월15일입주
◆ 최고수준의 커뮤니티센터- 게스트룸 3Room,골프연습장, GX룸, 락클라이밍. 당구장.탁구장.스파하우스(탕o),멤버스클럽,주민카페 휘트니스센터등
◆ 단지내 맘스테이션,전망데크,북라운지,에듀센터등 운영  
◆ 생활편의시설【삼정】입주협의,풀옵션 : 센트럴시티, 국립중앙도서관, 구립반포도서관, 서울강남성모병원, 신세계백화점, 예술의 전당, 한강시민공원 서리풀공원
◆ 교육 환경 : 서원초,원촌중,반포고, 세화여고, 세화고, 서울고, 상문고, 서문여고등 명문학군과 유명 학원 인접

[ 교통 ]

◆ 뛰어난 주거환경과 투자가치 높음
◆ 지하철 9호선 사평역 도보5분, 3.7.9호선 고속터미널역 도보10분, 2.3호선 교대역 도보10분
◆ 부고속도로 반포IC 1분
◆ 반포대교, 88올림픽대로 등을 이용하여 강남과 강북 진출입 용이 
◆ 반포IC 이용하여 경부고속도로 접근이 용이

 ★아파트관리비★
①공용관리비는 면적/세대별로 부과하고 사용료는 사용량에 따른부과
②전체 사용량을 세대수로 나누어 부과
③세대별 사용량(별도 계량기)에 따른 부과
④일반(공용)관리비, 전기료,수도료, 난방비, TV사용료, 기타관리비 포함
(가스사용료,인터넷사용료 미포함)

※ 중개의뢰인 관리비 미고지-&gt;비목별 세부내역
　　　　　　　　
  삼정공인은 상가 및 디에이치라클라스,
  반포래미안아이파크, 센트럴푸르지오써밋, 삼호가든, 미도, 리체등 다량의 매물을 확보하고 있습니다. 
  친절하고 성실한 중개로 소중한 인연을 만들어 드리겠습니다. *^^*
  궁금한점 전화 주시면 친절 상담 해드리겠습니다.

♥ 삼 정 공 인 중 개 사 사 무 소 ♥ 
 ☎ : 0 2 - 3 4 7 7 - 3 5 5 0 　
"
212210111,976,13,37.5078125,127.01513672,2504593611,"안녕하세요*^^*
고객의 자산을 소중히 생각하는 한림부동산입니다.
저희 한림부동산은 한자리에서 30년간 초심을 잃지 않고, 
고객님들과의 신뢰를 바탕으로 중개하고 있습니다.
믿음있고, 성실한 중개 약속드립니다.

서초쇼핑1층 정문 한림부동산(원명초 정문 바로앞)
TEL 02-536-4587, 010-2557-7321
https://hallimplus.modoo.at/"
212210111,976,13,37.5078125,127.01513672,2504566865,"!! 주소 : 서울시 서초구 고무래로 89
!! 입주 : (주) 대우건설, 2018.09 입주
!! 면적 : 81A㎡| 81B㎡| 82C㎡| 113A㎡| 114B㎡| 115C㎡| 115D㎡| 143A㎡| 144B㎡| 149㎡| 178㎡
!! 단지정보 : 총 764세대 / 총 8개동 / 총 35층 / 지역난방, 열병합

☆ 높은 학업성취도를 자랑하는 서원초, 원명초, 반포고가 있고, 명문 학군에 터를 잡아 최고의 학세권을 자랑합니다.

☆ 생활편의시설로는 신세계백화점, 서초구립반포도서관, 서울성모병원, 예술의전당, 한가람미술관 등이 있어 여가를 즐기기에도 좋습니다.

☆ 단지를 주로 남향으로 배치해 통풍과 채광이 우수하며 동간 거리가 넓어 조망권을 보장하고 사생활을 보호합니다.

☆ 건폐율이 19.3％로 녹지가 풍부하기 때문에 다양한 푸르지오만의 테마조경 설치로 쾌적한 관경을 자랑합니다.

☆ 단지시설 : 맞이숲, 새싹정류장, 힐링포리스트, 아쿠아가든, 로맨스가든, 주민건강마당

☆ 부대시설 : 휘트니스클럽, G/X클럽, 골프클럽, 독서실, 패밀리룸, 시니어클럽, 어린이집

** 지문인식과 비밀번호, 카드로 문을 열어 편리한 지문인식 디지털 도어록.
** 세대 현관 앞에 사람이 일정 거리 근접 시 자동으로 촬영하는 스마트 도어 카메라.
** 홈 네트워크를 통해 지하주차장 내 차량 위치를 확인하는 차량 위치인식 시스템.
** 초고속 정보통신 구축
** 10인치 터치식 디지털주방TV폰
** 스마트 스위치 (대기전력 차단장치)
** 10가지 이상의 첨단 시설로 입주민에게 라이프 프리미엄을 제공합니다.

---------------------------------------------------
고객님을 믿고, 기다리고, 함께하는 프라임부동산중개법인입니다.

### 주식회사 프라임부동산 중개법인 ###
☎ 02-599-3600
- 전화주시면 신속하고, 친절하게 안내해드리겠습니다.(^.^)"
212210111,976,13,37.5078125,127.01513672,2504505604,
212210111,976,13,37.5078125,127.01513672,2504720261,"* 믿고 맡길 수 있는 부동산 스마트입니다
* 매물확보 
* 투자적기 상담
* 부동산관련 상담환영
* 전월세상담 전세자금 대출상담
* 갭투자상담
* 각종 세무고충상담
* 좋은 물건 소개해 드리는 삼호상가내 스마트입니다
&lt;&lt;&lt;대출에서부터 증여 상속등 모든부동산관련문제 풀어드리겠습니다&gt;&gt;&gt;

좋은인연으로 영원한 고객으로 모시겠습니다..02-536-4980
여러가지 부동산 상담하는  스마트부동산입니다"
212210111,976,13,37.5078125,127.01513672,2504494836,
212210111,976,13,37.5078125,127.01513672,2504702625,
212210111,976,13,37.5078125,127.01513672,2504845335,"★반포자이 공인중개사는 
  고객이 원하는 최상의 조건에 맞은 아파트를 찾아드리도록 
  최선을 다하겠습니다.

※반포써밋(주.대우건설) 아파트는 2018년 09월에 입주한 764세대 아파트로써.
  25평형, 34평형, 43평형, 45평형, 54평형대로 구성된 단지입니다.
 
※단지 근처 서원초, 원명초, 원촌중, 반포고 등 학부모님들이 선호하는 최우수 학군과  더불어 서초구립도서관을 도보로 이용할 수 있는 최상의 교육환경입니다. 
 
※커뮤니티센타에는 휘트니스클럽, G/X클럽, 실내골프장, 독서실, 패밀리룸, 시니어클럽 등 차별한 된 시설을 이용하실 수 있습니다.

※초고속 정보통신 구축으로 최첨단 시설의 편리함을 제공합니다.

※지하철 3호선,7호선,9호선과 고속도로,올림픽대로 진출입 등 교통요지로 대중교통 이용이 용이합니다.

★저희 반포자이 공인중개사는 옵션,위치 등 가격 좋은 매물을 다량 보유하고 있습니다.
 언제든지 반포자이공인중개사로 연락주시면 최선을 다하겠습니다.
 
`````````````````````````````````````````````````````````````````  			
　　　　　　　　　　　　▼　▼　 ▼　▼ 					
반포써밋 대표부동산　-　반　포　자　이 공인중개사 - 					
TEL: 0 2) 5 9 5 - 8 8 8 0 　H.P : 0 1 0 - 4 5 7 9 - 2 4 3 4"
212210111,976,13,37.5078125,127.01513672,2504765311,"단지내 복자부동산입니다^^

강남에서 누리는 스카이브릿지 및 고급커뮤니티가 매력적인 
서초 푸르지오써밋입니다. 

해당 매물은 트인뷰, 채광맛집, 내부 컨디션이 좋은 집으로 
서초초 서일중 배정 학군, 강남상권 슬세권인 반면 
조용한 단지라서 서초동 내에서도 주목받는 단지입니다. 

*교통
  9호선 [신논현역] 
  2호선 [강남역] 

*학군 
 서초초 서일중 배정 단지
 서울고 서초고 반포고 세화여고 세화고 양재고 상문고 명품8학군

*인프라 환경 
 교보타워 도보 5분 
 신세계백화점 강남점, 뉴코아아울렛, 엔터식스 강남점  
 강남성모대학병원, 강남차병원, 강남세브란스병원 

*주변 단지 소개
&lt;&lt;롯데캐슬클래식 990세대, 롯데건설, 2006년&gt;&gt;
&lt;&lt;서초푸르지오써밋 907세대, 대우건설, 2017년&gt;&gt;
&lt;&lt;래미안서초스위트 392세대, 삼성물산, 2009년&gt;&gt;
&lt;&lt;두산위브트레지움 98세대, 두산건설, 2008년&gt;&gt;

[]단지내 복자부동산[]
고객님과의 소중한 인연을 가장 큰 자산으로 생각합니다. 
진실된 마음으로 최고의 만족을 드릴 수 있도록 책임중개 하겠습니다. 

담당 공인중개사 박현경 
010-2055-4541"
212210111,976,13,37.5078125,127.01513672,2504646986,
212210111,976,13,37.5078125,127.01513672,2504597232,
212210111,976,13,37.5078125,127.01513672,2504393203,"안녕하세요. 한미부동산중개사무소입니다.

고객이 아닌 제가 마련하는 것처럼 생각하고 매매, 임대 고객의 조건에 맞는 물건을 끝까지 책임지고 찾아드립니다.

궁금한 점 있으시면 주저마시고 편하게 전화 부탁드립니다.

☏ 02-534-7871 / ☏ 010-3033-8933 으로 연락주시면 원하시는 매물을 자세히 안내드리겠습니다.

인터넷에 미처 올리지 못한 매물도 있을 수 있으니 유선 상담 부탁드립니다.

서울시 서초구 서초중앙로 230 106호 (반포동 32-2, 동화프라자빌딩)

============================================================================="
212210111,976,13,37.5078125,127.01513672,2504485859,"관리비 : 월 26만원 
1) 일반(공용)관리비 : 13만원
2) 전기료, 수도료, 난방비, 가스사용료, 기타 관리비 (사용량에 따라 부과) 
※중개의뢰인 관리비 미고지-비목별 세부내역 확인불가

저희 반포자이베스트 공인중개사사무소를 찾아주셔서 감사합니다.
반포자이, 반포래미안퍼스티지, 반포동아 아파트, 반포써밋, 서초푸르지오써밋 등 친절하게 상담해 드립니다.
언제든지 전화주세요~!

☎: 02-533-0553 ☎: 010-9988-0877"
